Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
MUS,Mauritius,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.170162,0.238459,0.238055,0.190896,0.223003,0.143956,0.165998,0.140144,0.163222,0.140863,0.127725,0.215903,0.265093,0.268303,0.182667,0.120123,0.136332,0.111474,0.110716,0.106606,0.107849,0.1119,0.122062,0.128905,0.136086,0.143928,0.152109,0.160453,0.170315,0.180644,0.190589,0.200675,0.212648,0.223895
MUS,Mauritius,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,21.9901,23.8209,22.7283,24.4036,23.7044,24.4317,26.5775,25.7625,25.5523,27.7956,28.6449,27.5493,31.7289,30.3343,25.0767,24.6695,24.53,23.8286,21.4383,21.7058,22.9092,23.7508,23.7517,23.4286,23.3717,23.7555,24.0314,24.1767,24.4234,24.6767,24.8544,25.0317,25.5344,26.1255
MUS,Mauritius,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.13139,1.29407,1.30493,1.48618,1.48129,1.66455,1.85734,1.83843,1.89012,2.17419,2.26844,2.36795,2.89247,2.91431,2.48907,2.55583,2.645,2.6592,2.47284,2.59745,2.83656,3.05093,3.16698,3.24568,3.36116,3.54242,3.71079,3.86426,4.03798,4.21652,4.38491,4.55265,4.77829,5.02139
MWI,Malawi,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,Malawi,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.46503,1.38698,1.38032,1.42444,1.24984,1.26862,1.27532,1.28482,1.28484,1.28692,1.29458,1.30237,1.31097,1.31951,1.32671,1.3336,1.3404,1.34695,1.35327,1.35931,1.36522,1.37028,1.37606,1.38187,1.38769,1.39352,1.39937,1.40525,1.41116,1.41709,1.42304,1.42902,1.43502,1.44105
MWI,Malawi,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05
MWI,Malawi,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,2.82956,2.75849,3.1145,3.12381,4.90607,7.36321,7.84293,5.39773,3.88278,4.13229,7.00038,6.90423,7.65499,7.12938,8.12956,7.87025,7.2695,7.16317,7.34805,7.22867,7.50848,7.72272,7.69656,7.59323,7.61952,7.67711,7.60455,7.53281,7.46395,7.39666,7.36155,7.32463,7.27897,7.23692
MWI,Malawi,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.07,0.07,0.09,0.09,0.146072,0.222685,0.225393,0.157759,0.119957,0.134585,0.235448,0.243129,0.295445,0.29618,0.365858,0.378536,0.366613,0.368063,0.397196,0.413015,0.441014,0.464937,0.481476,0.496139,0.522283,0.554272,0.578433,0.603578,0.629777,0.656634,0.687494,0.71934,0.751456,0.785111
MYS,Malaysia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.07,0.08,0.09,0.07,0.105916,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.1,0.102625,0.107151,0.111724,0.116509,0.121412,0.126416,0.131444,0.136467,0.141486
MYS,Malaysia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,4.20807,5.52504,5.74402,5.02006,6.15329,1.65237,1.66604,1.6832,1.69714,1.70885,1.71321,1.72048,1.72822,1.73588,1.74345,1.75091,1.75828,1.76555,1.77272,1.77978,1.78674,1.79368,1.80063,1.80761,1.81461,1.82162,1.82866,1.83572,1.84282,1.84993,1.85708,1.86426,1.87146,1.87869
MYS,Malaysia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),5.33733,6.75013,8.32061,4.99093,4.35203,4.79565,3.71187,3.15021,2.99451,3.07621,3.2154,3.84446,4.10117,3.6339,3.43468,3.62348,3.52527,4.007,4.27856,4.65329,4.76722,5.00589,5.29813,5.5067,5.752,5.85318,6.0402,6.29519,6.58897,6.86826,7.28796,7.78733,8.29767,8.88935
MYS,Malaysia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,12.3839,14.2392,14.0523,10.926,12.1457,12.7511,15.083,14.3468,12.6487,13.0567,13.1406,13.6757,16.4334,12.6902,13.3329,13.1107,12.7696,12.8811,13.7235,14.2034,13.4302,13.7678,13.3764,13.2852,13.1918,13.2311,13.3447,13.3906,13.5117,13.6316,13.7302,13.9188,14.1359,14.3769
MYS,Malaysia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),13.7371,17.3779,18.4153,13.2544,15.6542,17.8519,21.2106,21.2803,19.8339,21.8729,23.1121,25.3851,32.4633,26.2556,27.1748,28.7207,29.446,31.3161,34.9565,38.3316,38.0777,40.6962,41.8676,43.6818,45.2639,47.2786,49.5899,51.7242,54.2046,56.7237,59.189,62.0815,65.1526,68.3867
NAM,Namibia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
NAM,Namibia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.44412,3.43239,3.35145,3.433,3.42652,3.36904,2.21812,2.10898,2.36784,2.71975,3.2251,3.08118,3.06056,3.08401,3.10333,3.13425,3.15787,3.17983,3.21605,3.23245,3.24179,3.25113,3.26113,3.27095,3.28093,3.291,3.3011,3.31121,3.32136,3.33152,3.34169,3.35186,3.36205,3.37226
NAM,Namibia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.08,0.09,0.07,0.11449,0.120559,0.122002,0.127371,0.146956,0.136949,0.140498,0.146796,0.199597,0.2047,0.237657,0.250277,0.240145,0.250038,0.308639,0.344614,0.465869,0.503654,0.362125,0.330983,0.342324,0.362726,0.387071,0.40742,0.43086,0.457774,0.483929,0.505766,0.532609,0.55899,0.584683
NAM,Namibia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,12.9551,13.6236,14.385,14.3562,11.1023,6.14133,9.84069,11.3941,12.673,10.8475,8.96997,14.2463,13.9782,13.0199,13.5503,13.6082,14.6535,14.7433,15.151,15.6692,16.4572,14.6343,13.8126,14.1481,14.3526,14.6476,14.8086,14.9917,15.1334,15.2425,15.2789,15.368,15.4647,15.645
NAM,Namibia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.635907,0.690503,0.741067,0.780616,0.625055,0.397219,0.57336,0.690737,0.810725,0.78852,0.686901,1.18139,1.23319,1.17971,1.23091,1.30881,1.48058,1.56508,1.69969,1.87035,2.08511,1.87549,1.77815,1.87556,1.97742,2.10171,2.21762,2.34549,2.47617,2.61102,2.7368,2.87517,3.01839,3.18192
NER,Niger,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.88458,2.36127,1.92825,1.84095,1.72726,1.69288,1.69608,1.70681,1.72836,1.75085,1.76695,1.76415,1.76313,1.76998,1.77541,1.78189,1.78852,1.79526,1.80314,1.81124,1.81939,1.82757,1.83578,1.84404,1.85233,1.86066,1.86903,1.87743,1.88588,1.89436,1.90287,1.91143,1.92003,1.92866
NER,Niger,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
NER,Niger,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,2.75252,2.52699,2.65026,2.31424,2.53866,2.88169,3.62954,3.35326,3.27298,3.98565,4.25245,4.76936,4.80093,4.62137,4.58277,5.1975,5.06133,4.20356,4.45577,4.44737,4.70095,4.96323,4.94068,4.93409,4.85185,4.71937,4.59013,4.4849,4.35307,4.23927,4.1384,4.07375,4.0114,3.94338
NER,Niger,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.09,0.08,0.09,0.09,0.09,0.104057,0.138705,0.135433,0.137299,0.16569,0.190005,0.225317,0.233917,0.246905,0.243064,0.298708,0.29751,0.276332,0.306365,0.32701,0.354644,0.397355,0.416909,0.441752,0.46132,0.480134,0.499675,0.524349,0.545834,0.570101,0.596886,0.630159,0.665836,0.702706
NGA,Nigeria,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
NGA,Nigeria,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.187614,0.291388,0.286928,0.418255,0.257239,0.266483,0.271168,0.269613,0.271263,0.27451,0.276876,0.278212,0.279786,0.281478,0.283212,0.284988,0.2868,0.288652,0.290538,0.292453,0.29433,0.296267,0.29826,0.300287,0.302346,0.304435,0.306538,0.308656,0.310789,0.312936,0.315098,0.317276,0.319468,0.321675
NGA,Nigeria,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.16955,0.226381,0.372217,0.33411,0.170113,0.243558,0.323491,0.45724,0.895701,0.875211,0.935469,2.3175,3.23823,3.27719,2.97301,2.54324,2.87385,3.02684,3.61194,3.80008,4.12671,4.17346,4.07193,4.0191,4.31638,4.59422,4.89542,5.19997,5.52824,5.86317,6.18551,6.51347,6.83181,7.18882
NGA,Nigeria,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,4.80144,6.29205,5.37877,5.04482,2.94793,4.82031,4.26738,4.95171,4.50789,6.29584,6.5254,3.86874,5.56693,6.43412,5.09396,3.95452,3.57919,3.91939,4.56963,4.58905,4.49544,5.16369,5.08019,5.04543,5.09607,5.13471,5.1819,5.21779,5.24921,5.2749,5.29771,5.31866,5.33594,5.35969
NGA,Nigeria,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),5.6201,7.66329,6.74003,6.47933,3.80594,6.56672,6.20104,8.24631,8.22058,12.6799,14.0633,8.89859,13.7417,17.0257,14.6054,12.615,11.9757,13.6752,16.804,17.9402,18.0404,20.3871,20.2339,20.5657,21.4431,22.5455,23.7607,24.9755,26.2214,27.5223,28.7967,30.1046,31.4558,32.9134
NIC,Nicaragua,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
NIC,Nicaragua,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.12327,2.16649,2.47332,2.45096,2.05897,2.07317,2.08281,2.05832,2.06641,2.07398,2.08173,2.08871,2.09617,2.10385,2.11113,2.11869,2.12625,2.13366,2.14105,2.14838,2.1558,2.16324,2.17061,2.17777,2.18507,2.1927,2.20036,2.20804,2.21576,2.2235,2.23126,2.23905,2.24688,2.25472
NIC,Nicaragua,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.05,0.08,0.09,0.100526,0.110845,0.11349,0.138088,0.143355,0.152274,0.16143,0.173383,0.18285,0.189698,0.197987,0.206441,0.214919,0.223316,0.232912,0.244048,0.256606
NIC,Nicaragua,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,3.49783,4.40018,4.14347,4.42215,4.63133,5.52074,5.88769,6.4929,6.94327,7.35194,7.57075,8.8611,8.61492,8.95442,9.05691,9.50188,8.6362,8.38312,9.03704,9.44766,10.3821,11.1811,12.6912,12.9545,13.1608,13.2768,13.4608,13.6582,13.9472,14.2067,14.4543,14.7759,15.0633,15.424
NIC,Nicaragua,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.187187,0.250419,0.245163,0.271363,0.304196,0.377487,0.414498,0.460551,0.504911,0.56303,0.604616,0.737048,0.752949,0.809516,0.79182,0.867355,0.83813,0.866419,0.980026,1.07359,1.23702,1.39487,1.65925,1.77159,1.88079,1.97997,2.09192,2.21041,2.34994,2.49181,2.63919,2.80853,2.98054,3.17703
NLD,Netherlands,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.129559,0.05,0.168814,0.224862,0.227267,0.335582,0.107776,0,0.306633,0.439521,0.443456,0.474819,0.497363,0.5137,0.547249,0.556528,0.555469,0.556593,0.550502,0.55526,0.549843,0.552886,0.557497,0.569772,0.581041,0.59081,0.598761,0.605994,0.613068,0.62021,0.627435,0.634363,0.640682,0.646628
NLD,Netherlands,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.181209,0.07,0.232998,0.296443,0.287699,0.406099,0.124487,0,0.315261,0.44477,0.441328,0.417823,0.428397,0.424257,0.422512,0.419311,0.416104,0.412653,0.41688,0.415923,0.414837,0.416664,0.417031,0.417539,0.417414,0.417414,0.417414,0.417414,0.417414,0.417424,0.41757,0.417758,0.417789,0.417789
NLD,Netherlands,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),4.16987,2.77687,3.39241,3.66714,4.2568,4.65621,4.0155,3.71099,4.69936,5.19505,3.69888,3.47247,4.77138,4.8364,3.86925,3.84314,3.14748,3.81308,5.94866,4.27835,4.09702,4.65004,4.89207,5.11118,5.31752,5.492,5.68975,5.79836,5.90621,6.03163,6.11487,6.20052,6.35942,6.51532
NLD,Netherlands,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,5.55379,5.92243,6.9067,7.01836,7.174,7.18673,7.23433,7.30591,7.38133,7.41913,6.5737,6.35935,6.40814,5.93232,5.48992,5.26576,4.96729,4.91485,5.44832,5.13784,4.98328,5.07987,5.18464,5.1829,5.20771,5.24825,5.29451,5.30729,5.31994,5.3326,5.33906,5.35881,5.42534,5.50747
NLD,Netherlands,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),29.9942,32.9365,40.1382,42.5903,45.6985,47.759,49.0916,49.629,50.3203,51.4917,46.612,46.7463,48.8453,45.9842,40.953,39.8042,38.1719,37.369,41.3759,39.5722,39.2496,40.8689,43.084,44.0357,45.003,45.9533,46.9062,47.5723,48.2443,48.8958,49.4749,50.1544,51.2708,52.5206
NOR,Norway,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.139257,0.05,0.181236,0.256351,0.252438,0.336758,0.113503,0,0.328743,0.471665,0.455879,0.449084,0.469999,0.465845,0.540559,0.539537,0.537716,0.549623,0.568369,0.604775,0.658212,0.695862,0.717199,0.743795,0.762108,0.778068,0.794009,0.809976,0.82614,0.842654,0.859786,0.876772,0.893652,0.910557
NOR,Norway,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.451292,0.158613,0.541088,0.685921,0.674181,0.965892,0.29453,0.01,0.733468,1.05901,1.04366,1.04742,1.04877,1.0566,1.03934,1.04184,1.04485,1.04721,1.05094,1.0603,1.06838,1.07238,1.07774,1.08313,1.08854,1.09399,1.09946,1.10495,1.11048,1.11603,1.12161,1.12722,1.13286,1.13852
NOR,Norway,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),1.7186,2.39772,2.54248,2.8594,2.71807,1.97631,2.23891,1.68938,1.66982,1.67098,2.22634,2.64009,2.37652,2.1452,3.19252,3.44646,3.21682,3.05154,4.13363,3.84587,3.43305,6.05172,6.23172,6.73445,7.06781,7.2532,7.45692,7.59604,7.74245,7.91375,8.05441,8.2103,8.36878,8.53525
NOR,Norway,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,9.12348,9.77795,9.83503,10.0589,10.2525,8.7687,9.12847,8.92631,8.69037,7.78532,7.84668,7.64315,7.66139,7.1894,7.93116,7.75102,7.58001,7.53257,8.12912,8.20026,8.40584,9.06069,9.03166,9.11396,9.18971,9.22012,9.27201,9.31582,9.3716,9.43262,9.49202,9.55601,9.62416,9.68422
NOR,Norway,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),23.2837,26.219,27.7589,29.1395,30.3111,26.7414,28.3984,28.1704,27.6987,25.7918,26.7158,26.6544,27.5048,25.8674,28.1737,27.6537,27.344,27.8591,30.4122,31.3254,32.7032,35.6006,36.305,37.4641,38.3406,39.2193,40.1633,41.0032,41.8879,42.8069,43.728,44.6631,45.6179,46.5395
NPL,Nepal,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03
NPL,Nepal,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,11.5053,12.495,12.152,4.8749,4.87278,4.89445,4.93152,4.93648,4.97651,5.01955,5.03898,5.04473,5.05642,5.07316,5.0942,5.11621,5.1384,5.16075,5.18327,5.20593,5.22879,5.25175,5.27481,5.29797,5.32124,5.34461,5.36807,5.39165,5.41532,5.4391,5.46298,5.48697,5.51107,5.53527
NPL,Nepal,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.109144,0.158176,0.207585,0.226209,0.27004,0.308752,0.295119,0.2087,0.161344,0.166067,0.146481,0.131783,0.106884,0.109879,0.124249,0.11148,0.120277,0.123971,0.146426,0.150318,0.153593,0.143311,0.170725,0.18363,0.19919,0.214293,0.229091,0.241993,0.249078,0.256944,0.265395,0.274297,0.282358,0.289523
NPL,Nepal,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,11.9546,12.1433,10.5024,11.3691,9.90012,10.6296,10.8268,8.44619,9.76379,10.3456,8.16826,7.71943,8.43085,9.4392,9.59606,7.91193,8.15073,7.28142,7.52672,7.66272,7.33603,7.3185,7.82786,7.92117,7.96828,7.96529,8.00386,8.05445,8.0993,8.13565,8.15312,8.14638,8.17911,8.21352
NPL,Nepal,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.18265,1.26818,1.15469,1.29155,1.17544,1.33727,1.42595,1.11462,1.33825,1.48482,1.21396,1.1862,1.33991,1.59142,1.6915,1.46105,1.5568,1.45666,1.56883,1.69252,1.66436,1.66963,1.91976,2.02035,2.10959,2.18893,2.27652,2.3688,2.46218,2.55733,2.65603,2.74847,2.84561,2.94863
NZL,New Zealand,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.03,0.01,0.04,0.05,0.05,0.08,0.02,0,0.07,0.100894,0.103899,0.107428,0.108598,0.109581,0.114782,0.11744,0.120368,0.127211,0.130231,0.134395,0.141831,0.149559,0.15513,0.160255,0.165549,0.171019,0.176669,0.182506,0.188535,0.194764,0.201199,0.207846,0.214713,0.221806
NZL,New Zealand,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.299269,0.104486,0.375751,0.459545,0.459435,0.632157,0.195332,0.01,0.501806,0.703188,0.677538,0.670238,0.649086,0.617216,0.614442,0.633884,0.634101,0.655673,0.669084,0.676783,0.69201,0.719028,0.73804,0.762072,0.789218,0.812515,0.834861,0.856548,0.878669,0.901513,0.926041,0.950399,0.975571,1.00238
NZL,New Zealand,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),1.26408,1.69744,2.29949,3.07517,3.14531,1.29395,1.15097,1.26585,1.52938,1.61882,2.10748,2.11771,1.7101,1.58103,1.35193,1.51923,2.54036,1.88134,1.83386,2.78979,2.91643,2.68342,2.73215,2.7252,2.78314,2.84026,2.89609,2.95319,3.00844,3.05695,3.10654,3.15488,3.2042,3.24216
NZL,New Zealand,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,18.1877,19.1104,18.1251,19.0464,19.2156,18.8089,17.901,18.3169,18.6711,17.5436,18.5092,18.1657,17.7491,17.5557,17.1242,16.2198,16.612,15.9846,15.7939,16.0972,17.4608,17.8723,17.9282,17.9488,18.0902,18.2007,18.3245,18.4836,18.6223,18.7051,18.8697,19.0496,19.2137,19.3881
NZL,New Zealand,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),18.169,19.8156,19.3597,20.4963,21.6157,21.9802,21.3985,22.981,24.5024,24.0394,26.0192,26.2354,26.6619,26.1918,25.69,24.8078,25.8989,25.6288,25.7413,27.0082,30.2985,31.9532,32.9826,33.9121,35.0337,36.0937,37.2114,38.3977,39.5755,40.5863,41.7342,42.9157,44.029,45.0653
OMN,Oman,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
OMN,Oman,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.19893,1.17506,1.19834,1.15218,1.20715,1.21467,1.22599,1.22489,1.22695,1.23088,1.23482,1.23828,1.24168,1.24509,0.98157,1.02876,1.07131,1.11577,1.14244,1.16918,1.17443,1.18289,1.17377,1.18707,1.19557,1.20487,1.21344,1.22172,1.22971,1.23746,1.24494,1.25219,1.25922,1.26605
OMN,Oman,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.442988,0.459432,0.680037,0.871435,0.65947,0.500694,0.5699,0.572277,0.615422,0.64861,0.619568,0.709409,1.08172,1.03245,0.992309,0.643707,0.579843,0.450956,0.496297,0.548068,0.62309,0.593083,0.709857,0.740637,0.726624,0.747182,0.773668,0.803509,0.834507,0.870138,0.909489,0.952164,0.97483,0.997307
OMN,Oman,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,2.38641,4.12231,4.65944,5.48073,5.42378,5.98489,7.02688,6.78813,7.00472,7.1506,6.40052,5.69445,6.3723,5.43946,5.18282,4.67564,4.95571,4.68836,4.81775,5.0994,5.67994,6.55415,6.62437,6.82873,6.75577,6.87224,7.02739,7.20597,7.44472,7.71996,8.0127,8.36301,8.60886,8.8642
OMN,Oman,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.01393,1.80218,2.16284,2.61284,2.59426,3.05019,3.74176,3.57485,3.59046,3.71259,3.40591,3.19297,3.73215,3.44703,3.48515,3.29512,3.45384,3.57243,3.83158,4.16719,4.04889,4.37547,4.6162,4.90501,5.10961,5.42669,5.7635,6.10053,6.48321,6.89441,7.33541,7.83187,8.24613,8.67479
PAK,Pakistan,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.102212,0.10837,0.114911,0.121754,0.128918,0.136401,0.144221,0.152739,0.161343,0.170618,0.180379
PAK,Pakistan,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,1.93075,1.90959,1.90186,1.89531,1.88354,1.89168,1.8707,1.89344,1.91439,1.93182,1.93856,1.94526,1.95319,1.96296,1.97298,1.98301,1.99302,2.00302,2.01298,2.0229,2.03278,2.0427,2.05268,2.0627,2.07277,2.08289,2.09306,2.10328,2.11355,2.12387,2.13424,2.14466,2.15514,2.16566
PAK,Pakistan,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.599591,0.572215,0.469194,0.518099,0.467179,0.456593,0.421981,0.417024,0.615546,1.0469,1.34409,1.93091,1.93636,2.4064,2.12814,2.38947,2.40338,2.64581,2.82659,2.96574,3.46679,3.69212,3.89337,4.09661,4.28634,4.47121,4.68641,4.91361,5.13375,5.3213,5.54963,5.76306,5.96038,6.14198
PAK,Pakistan,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,5.72282,5.2627,5.4216,5.66279,5.65923,5.62534,5.69284,5.43396,5.72843,5.85646,6.60782,5.94291,6.01157,6.52876,6.9517,7.10428,6.89218,6.97345,7.28304,7.17636,7.15342,7.21944,7.37231,7.39558,7.38601,7.37794,7.38171,7.38719,7.39988,7.38933,7.40177,7.4104,7.40887,7.40582
