T22,"Total imports, exports and balance of trade",,,,,,,
Region/Country/Area,,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
11,Western Africa,2016,Exports FOB (millions of US dollars),,,69723.4585,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2017,Exports FOB (millions of US dollars),,,87414.4703,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2018,Exports FOB (millions of US dollars),,,112889.3792,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,1995,Balance imports/exports (millions of US dollars),,,2596.5559,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2005,Balance imports/exports (millions of US dollars),,,26273.2015,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2010,Balance imports/exports (millions of US dollars),,,30241.3977,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2015,Balance imports/exports (millions of US dollars),,,3152.2302,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2016,Balance imports/exports (millions of US dollars),,,-11447.2364,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2017,Balance imports/exports (millions of US dollars),,,3823.3512,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
11,Western Africa,2018,Balance imports/exports (millions of US dollars),,,24748.4595,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,1995,Imports CIF (millions of US dollars),,,1178848.4584,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2005,Imports CIF (millions of US dollars),,,2557149.6688,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2010,Imports CIF (millions of US dollars),,,3229231.2750,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2015,Imports CIF (millions of US dollars),,,3739934.7850,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2016,Imports CIF (millions of US dollars),,,3560750.0623,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2017,Imports CIF (millions of US dollars),,,3821127.8386,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2018,Imports CIF (millions of US dollars),,,4131697.0261,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,1995,Exports FOB (millions of US dollars),,,997709.3230,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2005,Exports FOB (millions of US dollars),,,1835325.0256,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2010,Exports FOB (millions of US dollars),,,2550328.4845,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2015,Exports FOB (millions of US dollars),,,2827271.1192,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2016,Exports FOB (millions of US dollars),,,2716487.6687,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2017,Exports FOB (millions of US dollars),,,2935711.0298,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2018,Exports FOB (millions of US dollars),,,3164266.3931,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,1995,Balance imports/exports (millions of US dollars),,,-181139.1354,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2005,Balance imports/exports (millions of US dollars),,,-721824.6432,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2010,Balance imports/exports (millions of US dollars),,,-678902.7904,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2015,Balance imports/exports (millions of US dollars),,,-912663.6658,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2016,Balance imports/exports (millions of US dollars),,,-844262.3936,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2017,Balance imports/exports (millions of US dollars),,,-885416.8087,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
19,Americas,2018,Balance imports/exports (millions of US dollars),,,-967430.6330,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,1995,Imports CIF (millions of US dollars),,,936343.3073,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2005,Imports CIF (millions of US dollars),,,2048668.3413,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2010,Imports CIF (millions of US dollars),,,2362939.3484,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2015,Imports CIF (millions of US dollars),,,2736892.2809,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2016,Imports CIF (millions of US dollars),,,2655398.6110,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2017,Imports CIF (millions of US dollars),,,2844607.7160,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2018,Imports CIF (millions of US dollars),,,3047075.4980,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,1995,Exports FOB (millions of US dollars),,,774525.3129,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2005,Exports FOB (millions of US dollars),,,1265373.8112,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2010,Exports FOB (millions of US dollars),,,1665221.7815,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2015,Exports FOB (millions of US dollars),,,1911586.4867,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2016,Exports FOB (millions of US dollars),,,1840742.0722,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2017,Exports FOB (millions of US dollars),,,1967581.6070,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2018,Exports FOB (millions of US dollars),,,2115701.0858,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,1995,Balance imports/exports (millions of US dollars),,,-161817.9945,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2005,Balance imports/exports (millions of US dollars),,,-783294.5301,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2010,Balance imports/exports (millions of US dollars),,,-697717.5669,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2015,Balance imports/exports (millions of US dollars),,,-825305.7942,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2016,Balance imports/exports (millions of US dollars),,,-814656.5388,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2017,Balance imports/exports (millions of US dollars),,,-877026.1090,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
21,Northern America,2018,Balance imports/exports (millions of US dollars),,,-931374.4122,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,1995,Imports CIF (millions of US dollars),,,242505.1511,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2005,Imports CIF (millions of US dollars),,,508481.3276,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2010,Imports CIF (millions of US dollars),,,866291.9266,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2015,Imports CIF (millions of US dollars),,,1003042.5041,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2016,Imports CIF (millions of US dollars),,,905351.4513,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2017,Imports CIF (millions of US dollars),,,976520.1225,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2018,Imports CIF (millions of US dollars),,,1084621.5281,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,1995,Exports FOB (millions of US dollars),,,223184.0102,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2005,Exports FOB (millions of US dollars),,,569951.2145,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
419,Latin America & the Caribbean,2010,Exports FOB (millions of US dollars),,,885106.7031,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
